File,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
294_satellite_image,0.559620602243239,0.414008138041806,0.0161940191922267,0.0214173616271407,1.32254762532462,0.688965546693398,0.60547199641514,1.02789210085324,0.860855194243391,0,0.0300000000006548,0.598161583452101,-1.50988719230259,17.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.680000000007567,Tuning
299_libras_move,0.526400583385538,0.243378362134851,0.0137109987318052,0.0172869699026982,1.26081040782229,0.707263212320483,0.527340053400558,1.19693237305183,0.816673797586244,0,0.0499999999992724,1.31552628379915,-0.0146401432623868,28.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0728666666666667,0.0710666666666667,0.0611666666666667,1.02532833020638,1.19128065395095,1.16185286103542,0.112666666666667,0.111866666666667,0.111566666666667,1.00715137067938,1.00985957573947,1.00268897520167,0,136.850000000006,Tuning
3_kr-vs-kp,0.52331577706858,0.625698144734224,0.0100156747904393,0.0134692977889125,1.34482179890365,0.694177229058832,0.53207171067507,2.69696572847436,0.807438985638807,0,0.0300000000006548,1.04041841093891,-0.840960808592767,12.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.720000000001164,Tuning
30_page-blocks,0.582127371378119,0.344926540779754,0.008816965515936,0.0140757696661519,1.59644150141123,0.734067848556409,0.648235069153554,8.94893918371025,0.913724173430572,0,0.0299999999988358,0.882073768241259,-0.908092324748495,33.0,0.0,0.0,0.0491,0.0251,0.0224666666666667,1.95617529880478,2.18545994065282,1.11721068249258,0.0491,0.0251,0.0229333333333333,1.95617529880478,2.14098837209302,1.09447674418605,0.151266666666667,0.117466666666667,0.0498666666666667,1.28774120317821,3.03342245989305,2.35561497326203,0,204.73000000001,Tuning
307_vowel,0.328806951913144,0.488114024037334,0.0111639901105325,0.0164287176384989,1.47158117087541,0.433196542439353,0.51767630058456,5.36410848256764,0.705140390020167,0,0.0299999999988358,0.429137045178684,-1.27058625802017,21.0,0.0,0.0,0.0962,0.0907,0.0939666666666667,1.0606394707828,1.02376729336644,0.965235899255055,0.171233333333333,0.140166666666667,0.1654,1.22164090368609,1.03526803708182,0.847440548166062,0.3402,0.1821,0.116,1.86820428336079,2.93275862068965,1.5698275862069,0,202.670000000013,Tuning
31_credit-g,0.400775816055493,0.525656035347853,0.0027491104846587,0.0030930869816072,1.12512283477439,0.617610805922852,0.41757362300975,2.27399122821119,0.733108123930363,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0,426.199999999997,Tuning
310_mammography,0.460299103712481,0.567030176862229,0.0037861166347375,0.006656898206246,1.75823907408693,0.571536964825722,0.576174453529741,10.9884569805375,0.832337787398179,0,0.0499999999992724,1.05827170972545,-0.518998531108649,30.0,0.0,0.0,0.0523333333333333,0.0554666666666667,0.0508333333333333,0.943509615384615,1.02950819672131,1.09114754098361,0.0523333333333333,0.0554666666666667,0.0509666666666667,0.943509615384615,1.026814911707,1.08829300196207,0.0523333333333333,0.0554666666666667,0.0514,0.943509615384615,1.01815823605707,1.07911802853437,0,702.050000000003,Tuning
311_oil_spill,0.359778384123859,0.530671564524242,0.0034457812879419,0.0037306609358771,1.08267490711964,0.564775475548351,0.381894474948969,2.96604418587805,0.706510105306989,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0.0029333333333333,0.0029333333333333,0.0029333333333333,1.0,1.0,1.0,0,810.770000000004,Tuning
316_yeast_ml8,0.165261686704211,0.502552029034712,0.000371205247756,0.0004006433450741,1.07930409792447,0.306941037131107,0.238332618233683,1.27797418815494,0.558493077994582,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0.0235333333333333,0.0235333333333333,0.0235333333333333,1.0,1.0,1.0,0,781.25,Tuning
32_pendigits,0.562726490993678,0.466108829605876,0.020222270447272,0.0269932758636335,1.33482913968619,0.670803793767699,0.64292074229724,1.65259270346798,0.853796535754914,0,0.0300000000006548,0.401845009650806,-1.70285093027014,12.0,0.0,0.0,0.0971333333333333,0.100966666666667,0.101266666666667,0.962033674480026,0.959183673469388,0.997037524687294,0.130433333333333,0.1135,0.1407,1.14919236417034,0.927031509121061,0.806680881307747,0.168466666666667,0.129633333333333,0.0843333333333333,1.2995628696323,1.99762845849802,1.53715415019763,0,771.259999999995,Tuning
329_hayes-roth,0.345884898697816,0.445458239378866,0.0042134347987046,0.0068952148769091,1.63648310851494,0.402617209997009,0.491231547912581,4.48939569914085,0.629955049572377,0,0.0399999999990541,0.890417311610319,0.287992029682228,29.0,0.0,0.0100000000020373,0.0504333333333333,0.0504333333333333,0.0504333333333333,1.0,1.0,1.0,0.1411,0.128966666666667,0.136333333333333,1.09408115792194,1.03496332518337,0.945965770171149,0.217933333333333,0.205,0.219333333333333,1.06308943089431,0.993617021276596,0.934650455927052,0,751.550000000003,Tuning
333_monks-problems-1,0.341207025284037,0.685093479535178,0.0066340187949692,0.0097012316231343,1.46234611672958,0.408855852442401,0.516648520377135,10.1346110834314,0.631810334628094,0,0.0300000000006548,0.665261698856396,-0.898680160077336,16.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.296333333333333,0.253133333333333,0.1817,1.17066104819594,1.63089341405247,1.39313887360117,0,256.169999999998,Defaults
334_monks-problems-2,0.118636774739391,0.524918487596861,0.002268418186013,0.0035195333064639,1.55153636492832,0.175415793517804,0.153734561537539,1.99013994110422,0.307998394142152,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0.0430333333333333,0.0430333333333333,0.0430333333333333,1.0,1.0,1.0,0,764.029999999999,Tuning
335_monks-problems-3,0.449053909920023,0.612031164052293,0.0104331406774011,0.0113867038135074,1.09139751543576,0.635593851626922,0.451469935054503,3.0857436182721,0.75105888238157,0,0.0499999999992724,1.1976185798945,-0.530330874409055,21.0,0.0,0.0100000000020373,0.0860333333333333,0.0938666666666667,0.0842666666666667,0.916548295454546,1.02096518987342,1.11392405063291,0.111433333333333,0.0836666666666667,0.0745333333333333,1.33187250996016,1.49508050089445,1.12254025044723,0.0982333333333333,0.0435,0.0203333333333333,2.25823754789272,4.83114754098361,2.13934426229508,0,837.940000000002,Defaults
336_SPECT,0.17859235735866,0.503957665665964,0.0006181481519017,0.0012215080147195,1.97607646477874,0.350077378311893,0.198554846413329,3.7651610934695,0.45808796164547,0,0.0299999999988358,3.11775870694444,10.8928649170345,69.0,0.0,0.0200000000040745,0.0949666666666667,0.0928666666666667,0.0956666666666667,1.02261306532663,0.992682926829268,0.970731707317073,0.142933333333333,0.1202,0.116166666666667,1.18912922906267,1.23041606886657,1.03472022955524,0.119433333333333,0.0664666666666667,0.0322,1.79689067201605,3.70910973084886,2.06418219461698,0,490.889999999999,Tuning
338_grub-damage,0.36470140726924,0.272242461578769,0.0021840002128967,0.0026366482504964,1.20725640726898,0.533657815445115,0.374290686033048,14.2790312829935,0.625564298016679,0,0.0400000000008731,nan,nan,nan,nan,nan,0.0710333333333333,0.0710333333333333,0.0669,1.0,1.06178375685102,1.06178375685102,0.0710333333333333,0.0710333333333333,0.0684,1.0,1.03849902534113,1.03849902534113,0.0710333333333333,0.0710333333333333,0.0682666666666667,1.0,1.04052734375,1.04052734375,0,260.139999999999,Tuning
35_dermatology,0.453716283601277,0.305904198293887,0.012826742815724,0.0180907714631143,1.41039480739703,0.655650878175869,0.495270143273121,8.26077393276173,0.773964983595182,0,0.0300000000006548,1.6893792467554,0.997587672917239,161.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.729999999995925,Tuning
36_segment,0.633419766876237,0.51939960525679,0.0153425540058655,0.0244852966967976,1.59590747977402,0.69538026592069,0.743451735424532,4.74486122250061,0.903240789722097,0,0.0299999999988358,0.234078639582318,-1.5539277955452,15.0,0.0,0.0100000000020373,0.0990333333333333,0.1255,0.1122,0.789110225763612,0.882650029708853,1.11853832442068,0.0761,0.0656666666666667,0.0641,1.15888324873096,1.18720748829953,1.02444097763911,0.1811,0.151633333333333,0.0652666666666667,1.19432842382941,2.77477017364658,2.32328907048008,0,263.310000000012,Tuning
37_diabetes,0.463050318551078,0.550350404368079,0.0047085934417936,0.0047143447589574,1.00122145121148,0.649149553432806,0.468856968436388,3.26557130304805,0.776181775179829,0,0.0499999999992724,1.20480827164612,-0.392197759358407,30.0,0.0,0.0100000000020373,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0.0155333333333333,0.0155333333333333,0.0155333333333333,1.0,1.0,1.0,0,269.950000000012,Defaults
377_synthetic_control,0.602363960431394,0.600282229320199,0.0027259260510225,0.0318190851994972,11.6727616978314,0.612290402286651,0.637213401297837,28.2640926172508,0.674915276318723,0,0.0299999999988358,-0.220196349020389,-1.78873428204555,11.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.191666666666667,0.1949,0.2002,0.983410295878228,0.957375957375957,0.973526473526473,0,170.339999999997,Defaults
38_sick,0.463787331007987,0.57047599074604,0.0056346988687195,0.0077999223358447,1.38426604820805,0.647882666074846,0.505154817489001,1.58914528730386,0.817346305436456,0,0.0400000000008731,1.35463979809268,0.0677960608351609,51.0,0.0,0.0199999999967986,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0.0037333333333333,0.0037333333333333,0.0037333333333333,1.0,1.0,1.0,0,547.029999999999,Tuning
40_sonar,0.451294062714514,0.564626300326772,0.0061573118002315,0.0068873242394781,1.11856025209233,0.634563237321291,0.451735103254014,1.2076627467631,0.744628350534802,0,0.0500000000010914,1.46693188030264,0.391067434539317,91.0,0.0,0.0299999999988358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.17999999999302,Tuning
40474_thyroid-allbp,0.549968882902124,0.263104950636202,0.0055240091891462,0.0055435543238165,1.00353821545205,0.740274237611423,0.566187223898372,2.21991281314458,0.873709618105575,0,0.0399999999990541,0.981267075341346,-0.78632298191524,38.0,0.0,0.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0,575.349999999991,Tuning
40475_thyroid-allhyper,0.549968882902124,0.263104950636202,0.0055240091891462,0.0055435543238165,1.00353821545205,0.740274237611423,0.566187223898372,2.21991281314458,0.873709618105575,0,0.0599999999994907,0.981267075341346,-0.78632298191524,38.0,0.0,0.0100000000020373,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0.0157333333333333,0.0157333333333333,0.0157333333333333,1.0,1.0,1.0,0,524.419999999998,Tuning
40496_LED-display-domain-7digit,0.332438192969946,0.125205434874347,0.0026141105253436,0.0041647204772335,1.59316923934807,0.547941721927012,0.333787588302447,1.45831888300792,0.654061395989167,0,0.0500000000010914,1.88119739391159,2.46416881762046,116.0,0.0,0.0199999999967986,0.102533333333333,0.118566666666667,0.0989,0.864773685690188,1.03673744523087,1.19885406134142,0.1042,0.0660333333333333,0.0489,1.57799091367996,2.13087934560327,1.35037491479209,0.0954,0.0376666666666667,0.0142,2.53274336283186,6.71830985915493,2.65258215962441,0,485.089999999997,Tuning
40499_texture,0.606350015058324,0.471099091813199,0.0185541856437199,0.0284916150299857,1.53558962797321,0.704538691715487,0.66765491309268,1.99584502176162,0.870923988850065,0,0.0399999999990541,0.397836825102411,-1.61774764558737,11.0,0.0,0.0100000000020373,0.0940333333333333,0.0974333333333333,0.0856,0.96510434485118,1.09852024922118,1.13823987538941,0.157966666666667,0.1334,0.155966666666667,1.18415792103948,1.0128232528318,0.855310963881171,0.1315,0.1217,0.0952666666666667,1.08052588331964,1.38033589923023,1.27746675997201,0,479.889999999999,Tuning
43_haberman,0.221969317112203,0.507240610690533,0.0008964755468393,0.000971614381921,1.08381582224587,0.358638984579696,0.25782713034904,1.32941556568714,0.511332850776755,0,0.0200000000004366,nan,nan,nan,nan,nan,0.0762,0.0762,0.0755333333333333,1.0,1.00882612533098,1.00882612533098,0.102366666666667,0.0784666666666667,0.0648,1.30458793542906,1.57973251028807,1.21090534979424,0.102366666666667,0.0784666666666667,0.0644333333333333,1.30458793542906,1.58872219348163,1.21779617175375,0,561.910000000003,Tuning
44_spambase,0.635458134036252,0.636562389765869,0.0101632434864968,0.0110674209033382,1.08896543884269,0.77463415913498,0.655729986223394,1.79426119017799,0.881123452171462,0,0.0300000000006548,0.77732793184014,-1.06816926205117,27.0,0.0,0.0100000000020373,6.66666666666667e-05,nan,nan,nan,nan,nan,6.66666666666667e-05,nan,nan,nan,nan,nan,0.134133333333333,0.109066666666667,0.0427,1.22982885085575,3.14129586260734,2.55425448868072,0,203.470000000001,Tuning
444_analcatdata_boxing2,0.389403433084124,0.548251782752348,0.0050718149165228,0.0052687937207595,1.03883793227449,0.572967379855123,0.391654388883477,1.18639648641365,0.67379413156664,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0011,0.0011,0.0011,1.0,1.0,1.0,0.0011,0.0011,0.0011,1.0,1.0,1.0,0.0011,0.0011,0.0011,1.0,1.0,1.0,0,555.789999999994,Defaults
446_prnn_crabs,0.256020918687662,0.747622412102896,0.006240896204117,0.0080326971123879,1.28710634653545,0.413118354481233,0.450401735601494,5.66653788202194,0.665742940823101,0,0.0400000000008731,0.170130096206888,-1.49540234211122,20.0,0.0,0.0,0.0862666666666667,0.0534333333333333,0.0950666666666667,1.61447286338116,0.907433380084152,0.562061711079944,0.228,0.190066666666667,0.180533333333333,1.19957909505437,1.2629246676514,1.05280649926145,0.350733333333333,0.182466666666667,0.104466666666667,1.92217756667885,3.35737077217613,1.74664964901085,0,362.189999999988,Tuning
448_analcatdata_boxing1,0.382396462541549,0.5457463378641,0.0051657204995133,0.0051707633255941,1.00097620962677,0.587886956163731,0.393077562918024,1.78738641796428,0.706345939079929,0,0.0500000000010914,nan,nan,nan,nan,nan,6.66666666666667e-05,nan,nan,nan,nan,nan,6.66666666666667e-05,nan,nan,nan,nan,nan,6.66666666666667e-05,nan,nan,nan,nan,nan,0,100.339999999997,Tuning
450_analcatdata_lawsuit,0.424489656395931,0.585870199901042,0.0053002971314594,0.0099808628501099,1.8830760998038,0.552253464164166,0.52107156373956,1.75330293435046,0.78486721013115,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0.0045333333333333,0.0045333333333333,0.0045333333333333,1.0,1.0,1.0,0,253.630000000005,Tuning
451_irish,0.555379520973444,0.687209204097641,0.0113966230745577,0.0155165833780191,1.3615071128095,0.67417975384904,0.64559926999477,2.65275880841152,0.853529911263825,0,0.0300000000006548,0.51130341012729,-1.62724465889528,8.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.770000000004075,Defaults
452_analcatdata_broadwaymult,0.34960546751751,0.17424138453555,0.0038142165687726,0.0041907282085326,1.0987127062586,0.579676222246764,0.406500362493416,1.49133498177281,0.755174752045953,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0.0086333333333333,0.0086333333333333,0.0086333333333333,1.0,1.0,1.0,0,252.220000000001,Tuning
4534_PhishingWebsites,0.531120464116589,0.624697758977777,0.0083808504448296,0.0142581154498554,1.70127310393083,0.671016568973122,0.557781718763779,2.13942049033565,0.801609603044384,0,0.0499999999992724,0.920997330133414,-1.10953735683699,8.0,0.0,0.0,0.1044,0.121733333333333,0.1054,0.857612267250821,0.990512333965844,1.15496521189121,0.111066666666667,0.0771666666666667,0.0626333333333333,1.43930885529158,1.77328366152209,1.23203831825439,0.0973,0.0399,0.0156,2.43859649122807,6.23717948717949,2.55769230769231,0,256.360000000001,Tuning
455_cars,0.488334341296207,0.384696574394859,0.0052200892152345,0.0054115828820168,1.03668398352722,0.698587903631329,0.489866685472832,30.9025144003362,0.795295086049239,0,0.0300000000006548,1.55210769203767,0.850422411501413,81.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.720000000001164,Defaults
4550_MiceProtein,0.51065043164455,0.273288510159702,0.0087827155239687,0.0188173460303182,2.14254304138216,0.670680255988777,0.584743221162009,56.4907305749102,0.828968499174832,0,0.0400000000008731,2.0191742200102,2.63154438392927,27.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0096333333333333,0.016,0.0119,0.602083333333333,0.80952380952381,1.34453781512605,0,80.4300000000076,Tuning
458_analcatdata_authorship,0.482574341035297,0.407063729533405,0.0132813884223857,0.0191729342836392,1.44359412388868,0.665518100745325,0.508583715211328,2.514020490303,0.77380660536362,0,0.0400000000008731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.720000000001164,Tuning
461_analcatdata_creditscore,0.39278276503161,0.548190455369102,0.0041461187661086,0.0059835967823463,1.44318026566382,0.572478554470062,0.449719370190439,1.76383909267189,0.766855193904311,0,0.0499999999992724,2.17383898945323,3.65631820394804,141.0,0.0,0.0100000000020373,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0.0265666666666667,0.0265666666666667,0.0265666666666667,1.0,1.0,1.0,0,365.98000000001,Tuning
463_backache,0.210057103035268,0.507046111623187,0.00088017923454,0.0009612095874177,1.09206119583142,0.349799303432495,0.247106604992343,1.39555566474124,0.467280167165146,0,0.0400000000008731,nan,nan,nan,nan,nan,0.03,0.03,0.03,1.0,1.0,1.0,0.03,0.03,0.03,1.0,1.0,1.0,0.03,0.03,0.03,1.0,1.0,1.0,0,575.220000000001,Tuning
464_prnn_synth,0.472913177086291,0.701844082114374,0.0068804026903533,0.0079900867245594,1.16128184412256,0.499618918626775,0.714550994388895,6.20937728196813,0.786739202705703,0,0.0400000000008731,-0.142507832193392,-1.58953972962846,13.0,0.0,0.0199999999967986,0.0668666666666667,0.0394666666666667,0.0459,1.69425675675676,1.45679012345679,0.859840232389252,0.0673,0.0694,0.0883666666666667,0.969740634005764,0.761599396454168,0.785364013579781,0.245033333333333,0.1632,0.123433333333333,1.50142973856209,1.98514717796381,1.32217121253038,0,577.850000000006,Defaults
466_schizo,0.384224965788988,0.521349180233162,0.0019894794629631,0.0021216687076204,1.06644413632718,0.539650186817758,0.387402509042455,1.03489511671902,0.647142818724625,0,0.0500000000010914,1.50680736242566,0.713110606913768,113.0,0.0,0.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0.0303,0.0303,0.0303,1.0,1.0,1.0,0,588.339999999997,Defaults
469_analcatdata_dmft,0.674640098630381,0.118524277714138,0.0020566334648875,0.0045223226382419,2.19889577576684,0.716531982101747,0.710751330621141,8.91186501411953,0.837807671219294,0,0.0300000000006548,-0.356735391598723,-1.74350959387693,28.0,0.0,0.0199999999967986,0.1036,0.102033333333333,0.0999,1.01535445932702,1.03703703703704,1.02135468802135,0.152266666666667,0.132566666666667,0.123933333333333,1.14860447573548,1.22861753630984,1.06966110812265,0.0937666666666667,0.0879333333333333,0.0715,1.06633813495072,1.31142191142191,1.22983682983683,0,444.469999999987,Tuning
470_profb,0.330773973701261,0.519448124517564,0.0023686582123232,0.0026194584052526,1.10588281231314,0.541266719131807,0.373366680788779,1.38544534280207,0.691882577156511,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0667333333333333,0.0667333333333333,0.0489333333333333,1.0,1.36376021798365,1.36376021798365,0.0667333333333333,0.0667333333333333,0.0419,1.0,1.59268098647574,1.59268098647574,0.0667333333333333,0.0667333333333333,0.0441666666666667,1.0,1.51094339622642,1.51094339622642,0,239.339999999997,Tuning
475_analcatdata_germangss,0.496631804138333,0.144444996595603,0.0028542463538057,0.0069378727013281,2.43071965111822,0.497810795972265,0.710681096169002,5.0740842460672,0.80769441623673,0,0.0300000000006548,0.278544033789001,-1.25031619587144,12.0,0.0,0.0,0.0935333333333333,0.0935333333333333,0.0997666666666667,1.0,0.937520882058136,0.937520882058136,0.263633333333333,0.152733333333333,0.104966666666667,1.72610213880402,2.51159098126389,1.45506510003176,0.2264,0.164633333333333,0.0484333333333333,1.3751771613687,4.67446662078458,3.39917412250516,0,248.440000000002,Tuning
48_tae,0.338624626519271,0.361054580359192,0.0013425099645841,0.0036285680219351,2.70282390273284,0.453272890171226,0.340910621969954,2.62419646276535,0.563736823362585,0,0.0400000000008731,1.30448599365432,1.33138844748058,31.0,0.0,0.0,0.101166666666667,0.0987666666666667,0.0987666666666667,1.0242996962538,1.0242996962538,1.0,0.187866666666667,0.1771,0.1622,1.06079427818558,1.15824085491163,1.09186189889026,0.2276,0.224533333333333,0.227666666666667,1.01365795724466,0.999707174231332,0.986237188872621,0,245.239999999991,Defaults
481_biomed,0.4650578131372,0.586754540884813,0.0077516194651095,0.0085461068911178,1.1024930892937,0.642882704603383,0.477030207551122,50.2615846192365,0.774143142480763,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0002,0.0002,0.0002,1.0,1.0,1.0,0.0002,0.0002,0.0002,1.0,1.0,1.0,0.0002,0.0002,0.0002,1.0,1.0,1.0,0,234.169999999998,Defaults
49_heart-c,0.489302305433229,0.576132329712824,0.0064719454701745,0.0079102939290468,1.22224359978014,0.672548511727758,0.49468868323992,3.07113586199681,0.779398549606867,0,0.0400000000008731,1.20342904211599,-0.400915382257869,40.0,0.0,0.0100000000020373,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0,243.190000000002,Defaults
50_tic-tac-toe,0.410350092335855,0.58390565343966,0.0090870676130956,0.0093002079602709,1.02345534954182,0.615791180792922,0.416500524406253,4.40895168036538,0.732436750181916,0,0.0300000000006548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.75,Tuning
51_heart-h,0.498154117058251,0.57126704693751,0.0062035712334753,0.0071795382409903,1.15732341433407,0.687098920142806,0.501087100898698,350.551432467244,0.795402963549197,0,0.0299999999988358,1.17559822146602,-0.434405508487281,30.0,0.0,0.0100000000020373,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0,242.529999999999,Defaults
53_heart-statlog,0.460565237294522,0.576282530225983,0.0067007003450311,0.0075789228259799,1.1310642821985,0.63881786825347,0.465653991495615,2.17348214926453,0.756329442752877,0,0.0100000000002183,1.21255530162333,-0.399876599109667,41.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.770000000004075,Tuning
54_vehicle,0.525015982123783,0.414349982832617,0.0127664087538713,0.013108757690817,1.02681638537086,0.697820091335974,0.554279392566669,12.4571699564511,0.848935669330711,0,0.0300000000006548,0.956837972761027,-0.848133379731435,12.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,0.1754,0.177266666666667,0.193133333333333,0.9894697254607,0.908180876769072,0.917846047635485,0.1949,0.166133333333333,0.1596,1.17315409309791,1.22117794486216,1.04093567251462,0,165.059999999998,Tuning
55_hepatitis,0.382380338593785,0.53519841918997,0.0038109199336653,0.0040862562055611,1.07224929326471,0.580840345335036,0.393019741876378,1.28634294702395,0.685274968449555,0,0.0500000000010914,nan,nan,nan,nan,nan,0.0037,0.0037,0.0037,1.0,1.0,1.0,0.0037,0.0037,0.0037,1.0,1.0,1.0,0.0037,0.0037,0.0037,1.0,1.0,1.0,0,242.12000000001,Defaults
56_vote,0.478160606461319,0.593892055793859,0.0083307186843278,0.010758332638115,1.29140510510266,0.670754299415447,0.487849495787468,1.67708676439268,0.773553219626172,0,0.0499999999992724,1.34921070806985,-0.0935779989310186,159.0,0.0,0.0100000000020373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.739999999990687,Defaults
59_ionosphere,0.442789460542709,0.600296225589774,0.0091136589528479,0.0092815733374377,1.01842447533515,0.600787943615046,0.45905468117654,4.37439784450456,0.742957397385904,0,0.0400000000008731,nan,nan,nan,nan,nan,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0,245.149999999994,Tuning
60_waveform-5000,0.510657472234337,0.474418430973137,0.0097085649307069,0.0159502634735623,1.64290640145113,0.65144785617115,0.536979418545468,1.74194196036189,0.781079768132853,0,0.0299999999988358,0.997463543689646,-0.973155700316422,11.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.770000000004075,Tuning
